id,nazwa,cena,skladniki,url
1832,Men's Master Hot Pepper&Hop,39,"aqua, sodium lauroyl methyl isethionate, cocamidopropyl betaine, lauryl glucoside, parfum, citric acid, polyquaternium-7, caffeine, cinchona succirubra bark extract, sodium benzoate, potassium sorbate, capsicum annuum fruit extract, peg-40 hydrogenated castor oil, biotin, glycoproteins, ethoxydiglycol, propylene glycol, alcohol denat, tocopheryl acetate, pyridoxine hci, panthenol, zinc chloride, acetyl cysteine, glutamine, methionine, saccharomyces lysate, polyethylene glycol , humulus lupulus extract, diazolidinyl urea, caramel, methylchloroi­sothiasolinone, methylisothia­solinone.",https://www.hebe.pl/mens-master-szampon-do-wlosow-260-ml-58856420.html
1833,Paul Mitchell Clean Beauty Repair,208,"Aqua (Water, Eau), Sodium C14-16 Olefin Sulfonate, Sodium Cocoamphoacetate, Laureth-5 Carboxylic Acid, Ethoxydiglycol, PEG-18 Glyceryl Oleate/Cocoate, PEG-40 Hydrogenated Castor Oil, Verbascum Densiflorum Flower/Stem Extract, Helichrysum Italicum Extract, Cota Tinctoria Flower/Leaf/Stem Extract, Linum Usitatissimum (Linseed) Seed Extract, Olea Europaea (Olive) Oil Unsaponifiables, Selaginella Lepidophylla Extract, Amaranthus Caudatus Seed Extract, Leuconostoc/Radish Root Ferment Filtrate, Hypnea Musciformis Extract, Hydrolyzed Pea Protein, Allantoin, Lysine HCl, Zinc PCA, Proline, Shikimic Acid, Sucrose, Caprylyl Glycol, Amodimethicone, Glycerin, Polyquaternium-10, PEG-120 Methyl Glucose Dioleate, Citric Acid, C11-15 Pareth-7, Laureth-9, Polyquaternium-80, Trideceth-12, Butylene Glycol, Disodium EDTA, Potassium Gluconate, Phenoxyethanol, DMDM Hydantoin, Potassium Sorbate, Sodium Benzoate, Salicylic Acid, Parfum (Fragrance), Benzyl Alcohol",https://www.hebe.pl/paul-mitchell-regenerujacy-szampon-do-wlosow-zniszczonych-1000-ml-58549158.html
1834,Nowa Kosmetyka Podchmielona Kostka Szamponowa,55,"Sodium Cocoyl Isethionate, Secale Cereale Seed Flour, Cetyl Alcohol, Linum Usistatissimum Seed Oil, Beer, rosa Canina Fruit Juice, Leuconostoc/Radish Root Ferment Filtrate, Squalane, Citrus Aurantium Dulcis Oil, Limonene**naturalnie występujący w olejku eterycznym",https://www.hebe.pl/nowa-kosmetyka-szampon-do-wlosow-w-kostce-75-g-51792538.html
1835,Coboté Coco Miracle,45,"Aqua, Decyl Glucoside, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Glycerin, Coconut Oil Glycereth-8 Esters, PEG-120 Methyl Glucose Dioleate, Sodium Gluconate, Sodium Lactate, Panthenol, Allantoin, Melaleuca Leucadendron Cajuputi (Cajeput) Leaf Oil, Citrus Grandis (Grapefruit) Peel Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Citrus Reticulata (Tangerine) Peel Extract, Ascorbic Acid, Lactic Acid, Citric Acid",https://www.hebe.pl/cobote-szampon-do-wlosow-i-zel-pod-prysznic-2w1-280-ml-76543743.html
1836,Brelil Numéro,31,"Aqua (Water), Sodium Laureth Sulfate, Disodium Cocoamphodiacetate, Glycerin, Cocamidopropyl Betaine, Persea Gratissima (Avocado) Oil, Parfum (Fragrance), Panthenol, Glycol Distearate, Sodium Chloride, Cocamide MEA, Citric Acid, Laureth-10, Tetrasodium Glutamate Diacetate, Polysilicone-18 Cetyl Phosphate, Propylene Glycol, Formic Acid, Sodium Benzoate, Phenoxyethanol, Hexyl Cinnamal.",https://www.hebe.pl/brelil-numero-wygladzajacy-szampon-do-wlosow-z-olejkiem-z-awokado-300-ml-65148911.html
1837,Napura S9,99,"Aqua (Water), Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Parfum (Fragrance), Polyquaternium-7, Citric Acid, Sodium Benzoate, Potassium Sorbate, Benzyl Alcohol, Hexyl Cinnamal, Linalool.",https://www.hebe.pl/napura-profesjonalny-szampon-do-wlosow-zniszczonych-400-ml-71411620.html
1838,Wooden Spoon Natural Baby Shampoo & Body Wash,71,"woda, kokosan potasu*, oleinian potasu*, betaina laurylowa, gliceryna*, alkohol benzylowy, sól sodowa oleju palmowego, kwas z nasion palmowych, glukozyd decylowy, cytrynian potasu, olejek lawendowy*; olejek kwiatowy*; limonen**, linalol*** organiczne** Z organicznych olejków eterycznych",https://www.hebe.pl/wooden-spoon-zel-pod-prysznic-i-szampon-do-wlosow-dla-dzieci-2w1-300-ml-58549407.html
1839,Phyto Softness,84,AQUA / WATER / EAU. SODIUM LAUROYL SARCOSINATE. COCAMIDOPROPYL BETAINE. DECYL GLUCOSIDE. DISODIUM COCOAMPHODIACETATE. ACRYLATES COPOLYMER. GLYCERIN. POLYQUATERNIUM-22. CITRIC ACID. PARFUM / FRAGRANCE. COCO-GLUCOSIDE. GLYCERYL OLEATE. LACTITOL. XYLITOL. POLYQUATERNIUM-10. SODIUM BENZOATE. ETHYLHEXYLGLYCERIN. PANTHENOL. GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE. SODIUM PHYTATE. ALTHAEA OFFICINALIS ROOT EXTRACT. PHYTANTRIOL. PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL. SODIUM CHLORIDE. HYDROGENATED LECITHIN. AVENA SATIVA (OAT) KERNEL EXTRACT. TOCOPHEROL. HYDROGENATED VEGETABLE GLYCERIDES CITRATE.,https://www.hebe.pl/phyto-zapas-szamponu-do-wlosow-do-codziennego-uzycia-750-ml-000000000000582333.html
1840,Lisap Milano Curly Care,116,"AQUA/WATER, BETAINE COCO-GLUCOSIDE, DISODIUM LAURETH SULFOSUCCINATE, PEG-15 COCOPOLYAMI NE SODIUM LAURYL SULFOACETATE PHENOXYETHANOL, PEG-55 PROPYLENE GLYCOL OLEATE, PROPYLENE GLYCOL, ETHYLHEXYLGLYCERIN, HEXYL CINNAMAL LINALOOL, GLYCERIN, PEG-8, LACTIC ACID, WHEAT AMINO ACIDS, HYDROLYZED POLYACRYLATE. PALMITOYL MYRISTYL SERINATE, PEG-8/SMD CAMELLIA SINENSIS EXTRACT, MALIC ACID",https://www.hebe.pl/lisap-milano-szampon-do-wlosow-kreconych-1000-ml-76246558.html
1841,Lisap Top Care Chroma Care,55,"AQUA (WATER), COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, DISODIUM LAURETH SULFOSUCCINATE, PEG-15 COCOPOLYAMINE, SODIUM LAURYL SULFOACETATE, COCAMIDOPROPYLAMINE OXIDE, CITRIC ACID, PARFUM (FRAGRANCE), PROPYLENE GLYCOL, PEG-55 PROPYLENE GLYCOL OLEATE, BENZYL ALCOHOL, PHENOXYETHANOL, SODIUM CHLORIDE, STYRENE/ACRYLATES COPOLYMER, POTASSIUM SORBATE, LINALOOL, HEXYL CINNAMAL, LIMONENE, POLYQUATERNIUM-70, GLYCERIN, HELIANTHUS ANNUUS SEED EXTRACT (SUNFLOWER (HELIANTHUS ANNUUS) EXTRACT / SUNFLOWER (HELIANTHUS ANNUUS) SEED EXTRACT), BUTYLENE GLYCOL, TOCOPHEROL, PEG-8, DIPROPYLENE GLYCOL, PEG-8/SMDI COPOLYMER, PALMITOYL MYRISTYL SERINATE, SODIUM POLYACRYLATE.",https://www.hebe.pl/lisap-szampon-rewitalizujacy-do-wlosow-farbowanych-250-ml-66556623.html
1842,Schwarzkopf Professional BC Scalp Genesis Purifying,44,"Aqua (Water, Eau), Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Hydrolyzed Rice Extract, Hydrolyzed Soybean Extract, Niacinamide, Panthenol, Hydrolyzed Keratin, Humulus Lupulus (Hops) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Melissa Officinalis Leaf Extract, Urtica Dioica (Nettle) Extract, Equisetum Arvense Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Disodium Cocoamphodiacetate, Parfum (Fragrance), Sodium Benzoate, Cocamide MEA, Citric Acid, PEG-7 Glyceryl Cocoate, Polyquaternium-10, Glycerin, PEG-120 Methyl Glucose Dioleate, PEG-40 Hydrogenated Castor Oil, Linalool, Propylene Glycol, Butylene Glycol.",https://www.hebe.pl/schwarzkopf-professional-oczyszczajacy-szampon-do-wlosow-normalnych-i-przetluszczajacych-sie-200-ml-56079849.html
1843,Coslys,69,"aqua (eau), spiraea ulmaria flower extract* (eau florale de reine des prés bio), sodium coco-sulfate (tensioactif anionique issu du coco), glycerin (glycerine d’origine végétale), cocamidopropylbetaine (TA amphotère issu de la noix de coco et du palmiste : propriété booster de mousse et diminue les effets irritants), Polyglyceryl-2 laurate (TA non ionique : propriétés surgraissante, épaississante et booster de mousse), centaurea cyanus (cornflower) flower extract* (extrait de centaurée bio), coco-glucoside, glyceryl oleate (TA non ionique issu de la noix de coco et du coprah : propriété surgraissante), sodium lauryl glucose carboxylate (tensioactif anionique sur base sucrière), glycine soja (soybean) seed extract, sodium sulfate (extrait de soja non OGM), elaesis guineensis (palm) fruit extract (extrait de palmier à huile), oryza sativa (rice) extract (poudre de riz), lauryl glucoside (TA doux pour le développement d’une mousse onctueuse), parfum (parfum 100% d’origine naturel), coconut alcohol (TA anionique issu de la noix de coco : propriétés moussantes et lavantes), sodium sulfate (tensioactif anionique issu de la noix de coco), sodium chloride (sel), benzyl alcohol (conservateur), dehydroacetic acid (conservateur), sorbic acid (conservateur), linalool, limonene, citronellol (composants naturellement présents dans les huiles essentielles).",https://www.hebe.pl/coslys-szampon-do-wlosow-rozjasnianych-i-siwych-500-ml-66717458.html
1844,Dermofuture,17,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride Glycerin, Cocamide DEA, Polyquaternium-7, Panthenol, Guar Hydroxypropyltrimonium Chloride, Argania Spinosa Kernel Oil, Hydrolyzed Keratin, Parfum, Styrene/Acrylates Copolymer, Citric Acid, Disodium EDTA, Sodium Hydroxide, Sodium Benzoate, Potassium Sorbate, Coumarin, Benzyl Salicylate, Limonene.",https://www.hebe.pl/dermofuture-szampon-do-wlosow-zniszczonych-380-ml-000000000000383709.html
1845,Noah Regenerating Care,39,"Aqua [Water], Sodium coco-sulfate, Cocamidopropyl betaine, Sodium arganamphoacetate, Myristyl lactate, Argania spinosa kernel oil, Glycerin, Decyl glucoside, Dicaprylyl ether, Glyceryl oleate, Sodium chloride, Parfum [Fragrance], Benzoic acid, Citric acid, Dehydroacetic acid, Phenoxyethanol, Tetrasodium glutamate diacetate, Linalool, Amyl cinnamal.",https://www.hebe.pl/noah-regenerujacy-szampon-do-wlosow-argan-oil-250-ml-51792956.html
1846,Balmain Couleurs Couture,220,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl, Hydroxysultaine, Cocamidopropyl Betaine, Polysorbate 20, Glycerin, Sodium Lauroyl Methyl Isethionate, Glycol Distearate, Betaine, PEG-40 Hydrogenated Castor Oil, Hydrolyzed Keratin, Silk Amino Acids, Argania Spinosa Kernel Oil, Helianthus Annuus Seed Oil, Macadamia Ternifolia Seed Oil, Cocos Nucifera Oil, Glycine Soja Oil, Gardenia Tahitensis Flower Extract, Rosmarinus Officinalis Leaf Extract, Chenopodium Quinoa Seed Extract, Tocopherol, Aloe Barbadensis Leaf Juice, Sodium Hyaluronate, Tocopheryl Acetate, Panthenol, Pantolactone, Allantoin, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-53, Amodimethicone/Morpholinomethyl Silsesquioxane, Trideceth-5, Dimethylpabamidopropyl Lauryldimonium Tosylate, Benzophenone-4, Parfum, Phenoxyethanol, Sodium Benzoate, Benzoic Acid, Acrylates Crosspolymer-4, PEG/PPG-15/15 Dimethicone, Iodopropynyl Butylcarbamate, Trisodium Ethylenediamine Disuccinate, PEG-150 Pentaerythrityl Tetrastearate, PEG-6 Caprylic/Capric Glycerides, Sodium Chloride, Sodium Hydroxide, Lactic Acid, Laureth-4, Sorbic Acid, Dimethicone, PCA Dimethicone Crosspolymer, Butylene Glycol, Caprylyl Clycol, Hexylene Glycol, Citric Acid",https://www.hebe.pl/balmain-szampon-do-wlosow-farbowanych-300-ml-49829826.html
1847,Encanto Clarifying,62,"Aqua, Mea Sulfosuccinate , Alfa Olefin Sulfonate, Cocamidopropyl Betaine, Hydrolized Wheat Protein, Glucose , Organic Neutral Henna Extract, Organic Cherry Bark Extract, Organic Camomille Extract, Organic Green Tea Extract, Fragrance",https://www.hebe.pl/encanto-szampon-do-wlosow-przed-zabiegiem-keratynowego-prostowania-236-ml-46038525.html
1848,Groomen Wind,39,"Aqua, Coco-Glucoside, Sodium Coco-Sulfate, Cocamidopropyl Betaine, Polysorbate 20, Glycerin, Parfum, Aloe Barbadensis Leaf Juice, Panthenol, Allantoin, Sodium Benzoate, Potassium Sorbate, Sodium Chloride, Citric Acid, Benzyl Salicylate.",https://www.hebe.pl/groomen-szampon-do-wlosow-300-ml-48133304.html
1849,Schwarzkopf Professional Mad About Curls,125,"Aqua (Water, Eau),Cocamidopropyl Betaine,Sodium Methyl Cocoyl Taurate,Coco-Glucoside,Sodium Chloride,Sodium C14-16 Olefin Sulfonate,PEG-120 Methyl Glucose Dioleate,Polyimide-1,Hydrolyzed Keratin,Panthenol,Caprylyl/Capryl Glucoside,PEG-7 Glyceryl Cocoate,Citric Acid,Sodium Benzoate,Polyquaternium-10,Glycol Distearate,Parfum (Fragrance),Coconut Acid,Laureth-4,Hexyl Cinnamal,Hydrogenated Castor Oil,Linalool,Limonene,Alpha-Isomethyl Ionone,Benzyl Alcohol,Lactic Acid,Propylene Glycol",https://www.hebe.pl/schwarzkopf-professional-gesty-szampon-w-piance-do-wlosow-kreconych-1000-ml-46000000.html
1850,Tigi Catwalk Fashionista,47,"Water (Aqua,Eau), Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Cocamidopropyl Betaine, Glycol Distearate, Glycerin, Fragrance (Parfum), Sodium Chloride, Phenoxyethanol, Carbomer, Sodium Isethionate, Dimethiconol, Polyquaternium-10, Ppg-9, Laureth-4, Mica, Disodium Edta, Tea-Dodecylbenzenesulfonate, Amodimethicone, Triethanolamine, Sodium Benzoate, Lactic Acid, Citric Acid, Peg-45m, Magnesium Nitrate, Isopropyl Alcohol, Sodium Acetate, Trideceth-12, Cetrimonium Chloride, Cyclopentasiloxane, Methylchloroisothiazolinone, Silica, Magnesium Chloride, Methylisothiazolinone, Nonfat Dry Milk (Sine Adipe Lac,Poudre De Lait Écrémé), Peg-40 Hydrogenated Castor Oil, Trideceth-9, Hydrolyzed Pearl, Oryza Sativa (Rice) Bran Extract, Oryza Sativa (Rice) Germ Oil, Xanthan Gum, 1,2-Hexanediol, Caprylyl Glycol, Potassium Sorbate, Limonene, Linalool, Ext. Violet 2 (Ci 60730), Titanium Dioxide (Ci 77891)",https://www.hebe.pl/tigi-szampon-do-wlosow-blond-rozjasnianych-i-z-pasemkami-750-ml-46038762.html
1851,Christophe Robin Purifying,176,"Sodium Chloride, Sodium Laureth Sulfate, Aqua/Water/Eau, Butylene Glycol, Cocamide Mea, Peg-100 Stearate, Glyceryl Stearate, Hydrated Silica, Fragrance (Parfum), Saccharide Isomerate, Menthyl Lactate, Bisabolol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Citric Acid, Sodium Citrate, Phenoxyethanol, Benzyl Salicylate, Linalool, Limonene, Citronellol, Hexyl Cinnamal.",https://www.hebe.pl/christophe-robin-detoksykujacy-szampon-zluszczajacy-do-przetluszczajacej-sie-skory-glowy-250-ml-49918144.html
1852,Korres Men's,59,"Aqua, sodium laureth sulfate, sodium cocoamphoacetate, benzyl alcohol, butylene glycol, Datem, coco-glucoside, glyceryl oleate, glycerin, guar hydroxypropyltrimonium chloride, hexyl cinnamal, hydrolyzed Coralina officinalis, hydrolyzed Rice protein, lactic acid, laureth-3, linalool, limonene, panthenol, fragrance, phenoxyethanol, potassium sorbate, sodium dehydroacetate, sodium gluconate, sodium lauroyl Wheat amino acids, tocopherol, Triticum vulgare gluten, Yeast extract.Listy składników dla produktów naszej marki są regularnie aktualizowane. Zapoznaj się z listą składników na opakowaniu produktu, gdzie zawsze znajduje się najbardziej aktualna lista składników, aby upewnić się, że jest ona dla Ciebie odpowiednia.",https://www.hebe.pl/korres-wzmacniajacy-szampon-przeciw-wypadaniu-wlosow-z-magnezem-i-proteinami-pszenicy-250-ml-49928565.html
1853,Nioxin System 6,80,"Water, Sodium Lauryl Sulfate, Sodium Lauryl Sulfate, Cocamidopropyl Betaine, Citric Acid, Sodium Citrate, Sodium Xylene Sulfonate, Cocamide Mea, Sodium Benzoate, Sodium Chloride, Salicylic Acid, Polysorbate 20, Propylene Glycol, Mentha Piperita Mentha Leaf Oil, Menthol, Tetrasodium Edta Trisodium Ethylenediamine Disuccinate, Sodium Hydroxide, Methyl Paraben, Sorbitol, Linoleamidopropyl Chloride Phosphate, Pg-Dimmonium Chloride, Guar Hydroxypropyl Trimonium Chloride, Camellia Sinensis Leaf Extract, Hydrolyzed Silk, Tocopheryl Acetate, Biotin, Lecithin, Niacinamide, Panthenol, Moluccana Aleurite Seed Oil, Foeniculum Vulgare Fruit Extract, Faex Extract, Acer Saccharum Extract, Citrus Limon Peel Extract, Saccharum Officinarum Extract, Vaccinium Myrtillus Leaf Extract, Ci 19140, Ci 17200, Citrus Aurantium Dulcis Fruit Extract, Potassium Sorbate",https://www.hebe.pl/nioxin-szampon-przeciw-wypadaniu-do-wlosow-znacznie-przerzedzonych-i-poddanych-zabiegom-chemicznym-300-ml-46038690.html
1854,Goldwell Dualsenses Color Extra Rich,53,"Water, Sodium Laureth Sulfate, Sodium Lauroyl Sarcosinate, Cocamidopropyl Hydroxysultaine, Glycol Distearate, Sodium Lauroyl Glutamate, Sodium PCA, Glycoproteins, Ethylhexyl Methoxycinnamate, Tetrasodium Gklutamate Diacetate, Panthenol, Glycerin, Octyldodecyl PCA, Palmitamidopropyltrimonium Chloridem Propylene Glycol, Rubus Idaeus (Raspberry) Seed Oil, Salix Nigra (Willow) Bark Extract, Silicone, Cocamide MEA, Isostearamide MIPA, PPG-3 Myristyl Ether, Glyceryl Laurate, Phenyl Trimethicone, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citric Acid, Sodium Chloride, Sodium Hydroxide, Sodiumk Benzoate, Benzoic Acid, Fragrance, Red 33 (Cl 17200), BCC12-Base",https://www.hebe.pl/goldwell-szampon-do-wlosow-farbowanych-30-ml-43933157.html
1855,Waterclouds Botanical,47,"Aqua, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Lauryl Glucoside, Inula Crithmoide Extract, Hydrolyzed Corn Protein, Leuconostoc/Radish Root Ferment Filtrate, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Polyquaternium-10, Sodium Cocoyl Isethionate, Parfum, Propanediol, PEG-120 Methyl Glucose Trioleate, Sodium Benzoate, Salicylic Acid, Citric Acid, Disodium EDTA, Caprylic/Capric Triglyceride, Phenoxyethanol",https://www.hebe.pl/waterclouds-szampon-do-wlosow-do-kazdego-rodzaju-wlosow-250-ml-50703769.html
1856,Lisap Milano Curly Care,68,"AQUA/WATER, BETAINE COCO-GLUCOSIDE, DISODIUM LAURETH SULFOSUCCINATE, PEG-15 COCOPOLYAMI NE SODIUM LAURYL SULFOACETATE PHENOXYETHANOL, PEG-55 PROPYLENE GLYCOL OLEATE, PROPYLENE GLYCOL, ETHYLHEXYLGLYCERIN, HEXYL CINNAMAL LINALOOL, GLYCERIN, PEG-8, LACTIC ACID, WHEAT AMINO ACIDS, HYDROLYZED POLYACRYLATE. PALMITOYL MYRISTYL SERINATE, PEG-8/SMD CAMELLIA SINENSIS EXTRACT, MALIC ACID",https://www.hebe.pl/lisap-milano-szampon-do-wlosow-kreconych-250-ml-76246559.html
1857,Coboté Nourish & Care Top To Toe Wash,60,"Aqua, Decyl Glucoside*, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate*, Glycerin, Coconut Oil Glycereth-8 Esters*, PEG-120 Methyl Glucose Dioleate Sodium Gluconate, Sodium Lactate**, Sodium Gluconate**, Panthenol, Allantoin , Melaleuca Leucadendron Cajuputi(Cajeput) Leaf oil, Dipotassium Glycyrrhizate, Citrus Grandis (Grapefruit) Peel Extract**, Citrus Aurantium Bergamia (Bergamot) Fruit Extract**, Niringenin**, Hesperidin**, Citrus Reticulata (Tangerine) Peel Extract* *, Ascorbic Acid**, Lactic Acid**, Citric Acid**",https://www.hebe.pl/cobote-szampon-i-plyn-do-kapieli-dla-dzieci-170-ml-76543755.html
1858,La Ferme Damage Pro,59,"Aqua, Propylene Glycol, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Dimethicone, Cetyl Alcohol, Stearyl Alcohol, Amodimethicone, Cetrimonium Chloride, Hydroxyacetophenone, Behenyl Alcohol, 1,2-Hexanediol, Trideceth-12, Citric Acid, Hydrolyzed Collagen Extract, Avena Sativa (Oat) Protein Extract, Milk Protein Extract, Argania Spinosa Kernel Oil, Macadamia Integrifolia Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Butylene Glycol, Glycine, Serine, Glutamic Acid, Hydrolyzed Elastin, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine, Parfum, Limonene",https://www.hebe.pl/la-ferme-odzywczy-szampon-do-wlosow-250-ml-000000000000597945.html
1859,Brelil Numéro,42,"Aqua (Water), Sodium Laureth Sulfate, Cocamide DEA, Cocamipropyl Betaine, Acrylates Copolymer, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Panthenol, Lauryl Glucoside, Glycol Distearate, Parfum (Fragrance), Glycerin, Cocamide MEA, Laureth-10, Tetrasodium Glutamate Diacetate, Propylene Glycol, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Triethanolamine, Formic Acid, Sodium Benzoate, Phenoxyethanol, Linalool, CI 15510, CI19140, CI 42051.",https://www.hebe.pl/brelil-numero-nablyszczajacy-szampon-do-wlosow-z-olejkami-szlachetnymi-300-ml-65148910.html
1860,Ida Warg Moisture,89,"Aqua, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Glycol Distearate, Cocos Nucifera Oil, Glycerin, Guar Hydroxypropyltrimonium Chloride, Lactic Acid, Phenoxyethanol, PEG-150 Pentaerythrityl Tetrastearate, PPG-2 Hydroxyethyl Cocamide, Dehydroacetic Acid, Benzoic Acid, Benzyl Benzoate, ParfumListy składników dla produktów naszej marki są regularnie aktualizowane. Zapoznaj się z listą składników na opakowaniu produktu, gdzie zawsze znajduje się najbardziej aktualna lista składników, aby upewnić się, że jest ona dla Ciebie odpowiednia.",https://www.hebe.pl/ida-warg-szampon-do-wlosow-nawilzajacy-250-ml-54197033.html
1861,Lisap Milano Keraplant,180,"AQUA/WATER BOCAMIDOPROPA BETAINE COCO GLUCOSIDE DISODIUM LAURETH SULFOSUCCINATE, PEG-15 COCOPOLYAMINE SODIUM LAURYL SULFOACETATE, ANTHEMS NOBIUS FLOWER EXTRACT, TILIA CORDATA FLOWER EXTRACT, HYPERICUM PERFORATUM FLOWERLEAF/STEM EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, ZANTHOXYLUM BUNGEANUM FRUIT EXTRACT CENTAUREA CYANUS FLOWER EXTRACT, CHAMOMILLA RECUTITA FLOWER EXTRACT/CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT SALICYLIC ACID, PIROCTONE OLAMINE, OLEYL ALCOHOL, LIMONENE CITRIC ACID, BUTYLENE GLYCOL, PEG-55 PROPYLENE GLYCOL OLEATE PROPYLENE GLYCOL, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL  LINALOOL, BISABOLOL, PARFUM/FRAGRANCE",https://www.hebe.pl/lisap-milano-lagodzacy-szampon-do-wlosow-1000-ml-76246552.html
1862,Lisap Milano Keraplant,180,"AQUA/WATER/EAU, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM COCOAMPHOACETATE, PHENOXYETHANOL, PIROCTONE OLAMINE, CITRIC ACID, SODIUM COCOYL HYDROLYZED WHEAT PROTEIN, DECYL GLUCOSIDE, SODIUM POLYACRYLATE, POLYQUATERNIUM-10, LIMONENE, ETHYLHEXYLGLYCERIN, STYRENE/ACRYLATES COPOLYMER, LINALOOL, BUTYLENE GLYCOL, PROPYLENE GLYCOL, COCO-GLUCOSIDE, GLYCERIN, MELALEUCA ALTERNIFOLIA LEAF OIL (TEA TREE (MELALEUCA ALTERNIFOLIA) OIL), LACTITOL, XYLITOL, AFRAMOMUM MELEGUETA SEED EXTRACT, PANAX GINSENG ROOT EXTRACT (GINSENG (PANAX GINSENG) EXTRACT), PARFUM/FRAGRANCE.",https://www.hebe.pl/lisap-milano-przeciwlupiezowy-szampon-do-wlosow-1000-ml-76246537.html
1863,Avant-Gardiste Savon Noir,47,"aqua, olea europaea oil, potassium hydroxide, made from olive oil, black olives, Aker Fassi (dried poppy flower petals and pomegranate seeds).",https://www.hebe.pl/avant-gardiste-czarne-mydlo-aker-fassi-100-ml-58070091.html
1864,Lazartigue Volumize,75,"AQUA/WATER/EAU, SODIUM LAUROYL GLUTAMATE, COCAMIDOPROPYL BETAINE, DECYL GLUCOSIDE, DIGLYCERIN, PROPYLENE GLYCOL, CITRIC ACID, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PARFUM (FRAGRANCE), XYLITYLGLUCOSIDE, XANTHAN GUM, CASSIA HYDROXYPROPYLTRIMONIUM CHLORIDE, ANHYDROXYLITOL, SODIUM BENZOATE, ETHYLHEXYLGLYCERIN, GLYCERIN, XYLITOL, HYDROLYZED RICE PROTEIN, HYDROLYZED GLYCOSAMINOGLYCANS, SODIUM HYDROXIDE, GERANIOL, HYALURONIC ACID, TOCOPHEROL",https://www.hebe.pl/lazartigue-szampon-zwiekszajacy-objetosc-250-ml-77166809.html
1865,Christophe Robin,93,"Sodium Chloride, Sodium Laureth Sulfate, Aqua/Water/Eau, Butylene Glycol, Cocamide Mea, Peg-100 Stearate, Glyceryl Stearate, Hydrated Silica, Fragrance (Parfum), Saccharide Isomerate, Menthyl Lactate, Bisabolol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Citric Acid, Sodium Citrate, Phenoxyethanol, Benzyl Salicylate, Linalool, Limonene, Citronellol, Hexyl Cinnamal.",https://www.hebe.pl/christophe-robin-detoksykujacy-szampon-zluszczajacy-do-przetluszczajacej-sie-skory-glowy-75-ml-51792683.html
